Distance_(pixels),Gray_Value
1033,91.868
1034,91.803
1035,91.927
1036,91.982
1037,92.303
1038,92.753
1039,93.020
1040,93.129
1041,93.713
1042,94.325
1043,95.860
1044,97.976
1045,100.498
1046,103.146
1047,105.563
1048,108.997
1049,110.941
1050,113.048
1051,115.045
1052,116.859
1053,118.263
1054,119.065
1055,119.785
1056,120.080
1057,119.929
1058,119.385
1059,118.842
1060,118.208
1061,117.929
1062,118.145
1063,118.421
1064,119.269
1065,119.320
1066,119.257
1067,118.452
1068,117.302
1069,116.236
1070,115.428
1071,114.438
1072,113.090
1073,112.007
1074,110.910
1075,109.662
1076,107.975
1077,106.463
1078,105.062
1079,104.345
1080,104.298
1081,104.408
1082,104.908
1083,105.699
1084,106.479
1085,107.227
1086,107.991
1087,108.701
1088,109.322
1089,110.216
1090,111.160
1091,111.628
1092,112.157
1093,113.382
1094,115.381
1095,117.738
1096,121.475
1097,123.776
1098,126.315
1099,128.842
1100,132.030
1101,137.210
1102,143.202
1103,147.052
1104,149.860
1105,152.104
1106,153.360
1107,151.703
1108,146.942
1109,144.149
1110,147.236
1111,154.301
1112,163.775
1113,170.260
1114,171.429
1115,164.473
1116,154.398
1117,146.703
1118,142.232
1119,138.926
1120,135.233
1121,132.793
1122,129.651
1123,127.797
1124,126.572
1125,125.671
1126,124.551
1127,124.107
1128,124.418
1129,124.589
1130,124.362
1131,125.458
1132,131.290
1133,141.703
1134,150.750
1135,155.546
1136,156.741
1137,156.278
1138,157.252
1139,164.971
1140,181.712
1141,201.948
1142,218.218
1143,227.019
1144,233.458
1145,238.727
1146,245.049
1147,248.168
1148,248.481
1149,248.074
1150,248.732
1151,249.078
1152,249.621
1153,249.968
1154,250.506
1155,250.651
1156,250.272
1157,249.664
1158,248.924
1159,248.466
1160,248.946
1161,248.338
1162,248.666
1163,248.079
1164,245.630
1165,243.815
1166,241.869
1167,238.825
1168,232.804
1169,226.009
1170,219.198
1171,210.926
1172,200.434
1173,189.759
1174,177.523
1175,165.286
1176,152.363
1177,144.263
1178,136.281
1179,131.547
1180,128.461
1181,124.333
1182,120.116
1183,117.873
1184,118.335
1185,118.594
1186,119.015
1187,119.375
1188,120.010
1189,122.471
1190,126.803
1191,131.734
1192,137.604
1193,140.379
1194,140.218
1195,136.720
1196,133.174
1197,132.035
1198,131.220
1199,130.461
1200,130.094
1201,129.272
1202,131.476
1203,137.374
1204,145.223
1205,155.204
1206,163.297
1207,166.138
1208,163.567
1209,160.155
1210,155.498
1211,148.268
1212,138.238
1213,131.099
1214,127.510
1215,124.430
1216,120.631
1217,118.340
1218,117.313
1219,116.995
1220,116.824
1221,116.258
1222,114.693
1223,112.914
1224,111.139
1225,109.966
1226,108.484
1227,107.511
1228,106.809
1229,106.172
1230,105.360
1231,104.709
1232,103.891
1233,103.971
1234,104.243
1235,105.044
1236,106.177
1237,107.734
1238,109.418
1239,110.865
1240,113.622
1241,115.271
1242,117.250
1243,119.330
1244,121.244
1245,122.509
1246,123.302
1247,123.523
1248,123.345
1249,123.213
1250,123.324
1251,123.478
1252,123.637
1253,123.792
1254,123.917
1255,123.793
1256,123.114
1257,121.904
1258,120.414
1259,118.171
1260,115.871
1261,113.901
1262,112.275
1263,110.431
1264,106.548
1265,104.308
1266,102.492
1267,101.417
1268,100.907
1269,100.744
1270,100.635
1271,100.463
1272,100.183
1273,99.737
1274,98.423
1275,96.406
1276,94.055
1277,91.557
1278,89.060
1279,87.344
1280,85.978
1281,85.229
1282,84.339
1283,83.544
1284,83.196
1285,84.205
1286,86.288
1287,88.444
1288,93.032
1289,96.013
1290,99.335
1291,101.745
1292,102.747
1293,102.260
1294,101.180
1295,100.138
1296,97.558
1297,96.356
1298,96.131
1299,96.907
1300,98.791
1301,101.309
1302,104.055
1303,105.986
1304,106.062
1305,105.167
1306,103.046
1307,99.634
1308,95.464
1309,91.666
1310,89.264
1311,87.944
1312,88.095
1313,87.845
1314,86.130
1315,83.590
1316,80.624
1317,77.825
1318,76.038
1319,75.289
1320,76.377
1321,78.198
1322,79.908
1323,80.774
1324,79.813
1325,77.523
1326,74.810
1327,73.147
1328,71.613
1329,70.636
1330,70.564
1331,70.940
1332,72.055
1333,73.988
1334,75.968
1335,77.812
1336,81.153
1337,84.515
1338,87.507
1339,89.111
1340,89.122
1341,88.259
1342,87.437
1343,86.844
1344,85.474
1345,85.850
1346,87.088
1347,89.309
1348,91.892
1349,93.172
1350,92.929
1351,91.464
1352,87.937
1353,85.506
1354,83.474
1355,82.531
1356,82.905
1357,83.810
1358,84.319
1359,83.818
1360,81.593
1361,79.393
1362,76.708
1363,74.033
1364,72.491
1365,72.297
1366,73.384
1367,74.906
1368,78.390
1369,80.669
1370,82.255
1371,82.534
1372,80.986
1373,78.638
1374,76.218
1375,74.417
1376,72.353
1377,71.635
1378,71.230
1379,71.096
1380,71.846
1381,73.245
1382,75.141
1383,77.032
1384,79.581
1385,81.683
1386,83.762
1387,85.773
1388,86.799
1389,87.054
1390,86.135
1391,85.257
1392,83.568
1393,82.959
1394,81.539
1395,79.773
1396,77.570
1397,75.756
1398,75.004
1399,74.754
1400,75.181
1401,75.694
1402,75.488
1403,74.877
1404,73.733
1405,72.226
1406,70.465
1407,69.065
1408,66.715
1409,65.027
1410,63.942
1411,63.028
1412,62.846
1413,63.247
1414,63.964
1415,64.824
1416,65.417
1417,65.684
1418,65.643
1419,65.620
1420,66.202
1421,67.430
1422,69.218
1423,71.179
1424,73.936
1425,75.865
1426,76.685
1427,76.613
1428,75.950
1429,75.115
1430,74.812
1431,74.820
1432,74.516
1433,74.865
1434,76.630
1435,78.958
1436,81.278
1437,83.296
1438,84.493
1439,84.759
1440,83.522
1441,84.106
1442,85.487
1443,87.530
1444,89.655
1445,91.416
1446,92.074
1447,91.768
1448,88.741
1449,85.456
1450,81.299
1451,76.887
1452,72.958
1453,69.992
1454,67.872
1455,66.760
1456,65.961
1457,65.492
1458,64.330
1459,62.776
1460,61.182
1461,58.894
1462,56.423
1463,54.355
1464,52.784
1465,51.748
1466,51.723
1467,52.466
1468,53.729
1469,55.139
1470,57.345
1471,59.893
1472,63.434
1473,65.722
1474,67.674
1475,69.759
1476,71.717
1477,73.630
1478,75.455
1479,77.040
1480,78.524
1481,79.884
1482,81.245
1483,82.387
1484,83.170
1485,83.675
1486,84.218
1487,84.802
1488,85.582
1489,85.869
1490,85.902
1491,85.894
1492,85.838
1493,84.588
1494,81.839
1495,78.787
1496,73.573
1497,69.107
1498,64.090
1499,59.695
1500,56.744
1501,54.968
1502,53.724
1503,52.943
1504,52.769
1505,52.624
1506,53.594
1507,55.430
1508,57.887
1509,60.782
1510,63.066
1511,64.402
1512,64.462
1513,63.418
1514,60.993
1515,58.020
1516,55.196
1517,52.953
1518,51.625
1519,51.183
1520,51.946
1521,52.925
1522,54.733
1523,57.677
1524,61.360
1525,65.973
1526,70.574
1527,74.388
1528,78.593
1529,81.661
1530,84.113
1531,85.398
1532,86.251
1533,86.897
